id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
33950343,Wed Feb 21 2018 13:54:45 GMT+0700 (GMT+7),2018-02-21,2018-02-21 06:54:45 UTC,Bangkok,2339490,arnaultolivier,2019-10-06 14:35:11 UTC,2019-10-06 14:35:36 UTC,casual,,https://www.inaturalist.org/observations/33950343,https://static.inaturalist.org/photos/53378175/medium.jpg?1570372532,,"",,0,0,false,3,,,,,,,,false,,,,Camelus dromedarius,Dromedary Camel,Mammalia,81542
33987195,2018/12/02 7:34 PM AEDT,2018-12-02,2018-12-02 08:34:00 UTC,Sydney,2318871,vernsie,2019-10-07 00:41:24 UTC,2019-10-08 01:52:17 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/33987195,https://inaturalist-open-data.s3.amazonaws.com/photos/53438033/medium.jpg?1570408650,,"Caloprymnus Expedition, Desert",,4,0,false,,"Clifton Hills Station SA 5733, Australia",-26.9462146998,139.4031893801,7450,7450,,,false,,,Dromedary Camel,Camelus dromedarius,Dromedary Camel,Mammalia,81542
34084423,2019-06-12,2019-06-12,,Eastern Time (US & Canada),2346244,hannah547755,2019-10-08 20:07:42 UTC,2020-03-01 07:08:24 UTC,casual,,https://www.inaturalist.org/observations/34084423,https://inaturalist-open-data.s3.amazonaws.com/photos/53597947/medium.jpeg?1570565264,,"",,1,0,true,333,Dead Sea Region,31.4660640997,35.38887145,,,,,false,,,Dromedary Camel,Camelus dromedarius,Dromedary Camel,Mammalia,81542
34084505,2019-06-12,2019-06-12,,Eastern Time (US & Canada),2346244,hannah547755,2019-10-08 20:09:36 UTC,2019-12-07 18:18:37 UTC,casual,,https://www.inaturalist.org/observations/34084505,https://inaturalist-open-data.s3.amazonaws.com/photos/53598083/medium.jpeg?1570565379,,"",,2,0,true,333,Undefined location,31.4944476865,35.3770315088,,,,,false,,,Dromedary Camel,Camelus dromedarius,Dromedary Camel,Mammalia,81542
34199485,2019/10/11 11:49 AM CEST,2019-10-11,2019-10-11 09:49:00 UTC,Paris,1638987,mnauky,2019-10-11 11:58:37 UTC,2019-10-19 21:16:46 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/34199485,https://inaturalist-open-data.s3.amazonaws.com/photos/53794435/medium.jpg?1570795081,,"",,3,0,false,,"Dafár, Omán",17.067358184,54.4312469955,4,4,,,false,,,Dromedary Camel,Camelus dromedarius,Dromedary Camel,Mammalia,81542
34216101,2009/01/02 2:56 PM MST,2009-01-02,2009-01-02 21:56:00 UTC,Chihuahua,1379128,arturoh-v,2019-10-11 19:29:58 UTC,2019-10-11 19:29:58 UTC,casual,CC-BY-SA,https://www.inaturalist.org/observations/34216101,https://inaturalist-open-data.s3.amazonaws.com/photos/53821842/medium.jpeg?1570821925,,"",,0,0,true,,"Calimaya, Méx., México",19.2022802177,-99.6446637439,4,4,,,false,,,Dromedario,Camelus dromedarius,Dromedary Camel,Mammalia,81542
34252785,Sat Jul 06 2019 12:32:15 GMT+0100 (GMT+1),2019-07-06,2019-07-06 10:32:15 UTC,Amsterdam,2353582,leezum,2019-10-12 16:18:17 UTC,2019-10-28 19:59:32 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/34252785,https://inaturalist-open-data.s3.amazonaws.com/photos/53883450/medium.jpg?1570897123,,"","Location: Cairo, Egypt ",1,0,true,3,"6th Of October, EG",29.9716141621,31.120321063,781,781,,,false,,,Dromedary Camel,Camelus dromedarius,Dromedary Camel,Mammalia,81542
34263358,2019/10/12 8:36 PM JST,2019-10-12,2019-10-12 11:36:00 UTC,Tokyo,1314564,marvseri9287,2019-10-12 19:27:16 UTC,2019-10-12 19:27:16 UTC,casual,,https://www.inaturalist.org/observations/34263358,https://static.inaturalist.org/photos/53900767/medium.jpeg?1570908353,,"",,0,0,false,,,,,,,,,false,,,Dromedar,Camelus dromedarius,Dromedary Camel,Mammalia,81542
34291207,Thu Oct 10 2019 09:08:21 GMT+1100 (GMT+11),2019-10-10,2019-10-09 22:08:21 UTC,Asia/Magadan,1583119,alebaggins,2019-10-13 07:43:35 UTC,2019-10-13 11:11:21 UTC,research,,https://www.inaturalist.org/observations/34291207,https://static.inaturalist.org/photos/53949681/medium.jpg?1570952618,,"",,3,0,false,3,"Parco nazionale Uluru-Kata Tjuta, Petermann, NT, AU",-25.30023667,130.71217167,96,96,,,false,,,Dromedary Camel,Camelus dromedarius,Dromedary Camel,Mammalia,81542
34299112,2011/09/06 11:22 AM CEST,2011-09-06,2011-09-06 09:22:00 UTC,Berlin,59856,nasserhalaweh,2019-10-13 12:59:51 UTC,2019-12-07 18:36:47 UTC,casual,CC-BY,https://www.inaturalist.org/observations/34299112,https://inaturalist-open-data.s3.amazonaws.com/photos/53961729/medium.jpeg?1570971156,,Camelidae,"",2,0,true,,Hammamat al Maleh,32.3301673324,35.4695595127,668,668,,,false,,,Dromedary Camel,Camelus dromedarius,Dromedary Camel,Mammalia,81542
34299114,2011/09/06 11:12 AM CEST,2011-09-06,2011-09-06 09:12:00 UTC,Berlin,59856,nasserhalaweh,2019-10-13 12:59:53 UTC,2019-12-07 18:18:17 UTC,casual,CC-BY,https://www.inaturalist.org/observations/34299114,https://inaturalist-open-data.s3.amazonaws.com/photos/53961790/medium.jpeg?1570971199,,Camelidae,"",1,0,true,,Hammamat al Maleh,32.3301673324,35.4695595127,668,668,,,false,,,Dromedary Camel,Camelus dromedarius,Dromedary Camel,Mammalia,81542
34299115,2012/04/05 8:20 AM CEST,2012-04-05,2012-04-05 06:20:00 UTC,Berlin,59856,nasserhalaweh,2019-10-13 12:59:53 UTC,2019-12-07 18:18:10 UTC,casual,CC-BY,https://www.inaturalist.org/observations/34299115,https://inaturalist-open-data.s3.amazonaws.com/photos/53961834/medium.jpeg?1570971233,,Camelidae,"",1,0,true,,"Jericho, PS-WE, PS",31.801842,35.403028,112,112,,,false,,,Dromedary Camel,Camelus dromedarius,Dromedary Camel,Mammalia,81542
34308893,Sun Oct 13 2019 20:18:06 GMT+0400 (GMT+4),2019-10-13,2019-10-13 16:18:06 UTC,Abu Dhabi,2354691,raghad,2019-10-13 16:23:23 UTC,2019-10-30 17:50:58 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/34308893,https://inaturalist-open-data.s3.amazonaws.com/photos/53978314/medium.jpg?1570983806,,"",,4,0,true,3,"Al Rwaidhat, Al Ain, Abu Dhabi, AE",24.155510583,55.7691491321,32810,32810,,,false,,,Dromedary Camel,Camelus dromedarius,Dromedary Camel,Mammalia,81542
34360541,2019-10-14 2:07:00 PM GMT+02:00,2019-10-14,2019-10-14 12:07:00 UTC,Africa/Johannesburg,2353558,ahella,2019-10-14 15:03:14 UTC,2019-10-19 21:13:11 UTC,research,,https://www.inaturalist.org/observations/34360541,https://static.inaturalist.org/photos/54068401/medium.jpg?1571065398,,"",6th observation ,2,0,false,2,Salim Bin Hamad Obaid Allah Mosque - Ras al Khaimah - United Arab Emirates,25.7971877319,55.9823748842,2789,2789,,,false,gps,gps,Dromedary Camel,Camelus dromedarius,Dromedary Camel,Mammalia,81542
34445954,2016/03/12 11:42 AM HST,2016-03-12,2016-03-12 21:42:00 UTC,Hawaii,1082970,karimhaddad,2019-10-16 08:16:32 UTC,2019-10-16 10:14:26 UTC,research,,https://www.inaturalist.org/observations/34445954,https://static.inaturalist.org/photos/54214807/medium.jpg?1571213784,,"","",2,0,false,,"Nouakchott, Mauritanie",18.14392,-16.0224833333,,,,,false,,,Velbloud jednohrbý,Camelus dromedarius,Dromedary Camel,Mammalia,81542
34446537,2016/03/13 7:45 PM HST,2016-03-13,2016-03-14 05:45:00 UTC,Hawaii,1082970,karimhaddad,2019-10-16 08:30:34 UTC,2019-10-16 08:30:34 UTC,casual,,https://www.inaturalist.org/observations/34446537,https://static.inaturalist.org/photos/54215641/medium.jpg?1571214625,,"","",0,0,true,,"Nouakchott, Mauritanie",18.1311033333,-15.961195,,,,,false,,,Dromadaire,Camelus dromedarius,Dromedary Camel,Mammalia,81542
34463061,2018/12/07 5:45 PM EST,2018-12-07,2018-12-07 22:45:00 UTC,Eastern Time (US & Canada),2298576,silasthebirder,2019-10-16 18:23:18 UTC,2019-10-16 18:38:33 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/34463061,https://inaturalist-open-data.s3.amazonaws.com/photos/54243415/medium.jpeg?1571249992,,"",,1,0,false,,Morocco,31.791702,-7.09262,727017,727017,,,false,,,Dromedary Camel,Camelus dromedarius,Dromedary Camel,Mammalia,81542
34571588,2019-04-17 5:17:00 AM GMT+04:00,2019-04-17,2019-04-17 01:17:00 UTC,Abu Dhabi,2359794,dalia_2003,2019-10-19 07:12:04 UTC,2020-05-11 21:41:08 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/34571588,https://inaturalist-open-data.s3.amazonaws.com/photos/54422876/medium.jpg?1571469132,,"",It is a camel that has one hump ,2,0,false,2,Al Seer - Ras al Khaimah - United Arab Emirates,25.7949599653,55.974778533,2104,2104,,,false,gps,gps,Dromedary Camel,Camelus dromedarius,Dromedary Camel,Mammalia,81542
34775881,2019-05-29 4:46:00 PM PDT,2019-05-29,2019-05-29 23:46:00 UTC,Pacific Time (US & Canada),2382094,srsvivos,2019-10-23 09:57:12 UTC,2019-12-26 11:00:04 UTC,casual,CC-BY,https://www.inaturalist.org/observations/34775881,https://inaturalist-open-data.s3.amazonaws.com/photos/54772513/medium.jpg?1571824633,,"",,1,0,true,2,"Rio Tijuana 3ra Etapa, Tijuana, B.C., México",32.4988038273,-116.9369943067,3,3,,,false,gps,gps,Dromedario,Camelus dromedarius,Dromedary Camel,Mammalia,81542
34812591,Wed Oct 23 2019 12:54:59 GMT-0500 (CDT),2019-10-23,2019-10-23 12:54:59 UTC,UTC,2372481,belmaris,2019-10-24 02:03:05 UTC,2019-10-24 11:03:38 UTC,casual,,https://www.inaturalist.org/observations/34812591,https://static.inaturalist.org/photos/54835346/medium.jpg?1571882590,,"","Reino:
Animalia
Filo:
Chordata
Clase:
Mammalia
Orden:
Artiodactyla
Familia:
Camelidae
Género:
Camelus",1,0,true,3,"Parque Natural Huentitán, Guadalajara, JAL, MX",20.72961167,-103.30552,16,16,,,false,,,Dromedario,Camelus dromedarius,Dromedary Camel,Mammalia,81542
34866355,Fri Oct 25 2019 15:24:38 GMT+0400 (GMT+4),2019-10-25,2019-10-25 11:24:38 UTC,Abu Dhabi,2338740,dinaf,2019-10-25 11:25:28 UTC,2019-12-06 17:14:49 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/34866355,https://www.inaturalist.org/assets/copyright-infringement-medium.png,,"",,2,0,true,3,"Al Khalidiyya, Al Ain, Abu Dhabi, AE",24.1731414233,55.6760427563,3382,3382,,,false,,,Dromedary Camel,Camelus dromedarius,Dromedary Camel,Mammalia,81542
34878613,Fri Aug 23 2019 15:29:15 GMT+0400 (GMT+4),2019-08-23,2019-08-23 11:29:15 UTC,Abu Dhabi,2326119,raghada,2019-10-25 17:30:33 UTC,2020-05-11 21:41:06 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/34878613,https://inaturalist-open-data.s3.amazonaws.com/photos/54948889/medium.jpg?1572024637,,"",,2,0,true,3,"Ghadeer Barashy, Dubai, Dubai, AE",24.8220432833,55.279245848,1325,1325,,,false,,,Velbloud jednohrbý,Camelus dromedarius,Dromedary Camel,Mammalia,81542
34991318,Sun Oct 27 2019 21:40:02 GMT-0400 (EDT),2019-10-27,2019-10-28 01:40:02 UTC,Eastern Time (US & Canada),2400506,stevenluckie,2019-10-28 01:40:10 UTC,2019-10-28 01:49:55 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/34991318,https://inaturalist-open-data.s3.amazonaws.com/photos/55142041/medium.jpg?1572226813,,"",,0,0,true,3,"St Andrews Rd, Columbia, SC, US",34.0455166303,-81.122812079,223,223,,,false,,,,Camelus dromedarius,Dromedary Camel,Mammalia,81542
35001188,2019/10/20 12:38 PM +0400,2019-10-20,2019-10-20 09:38:00 UTC,Istanbul,81949,trcarlisle,2019-10-28 09:04:56 UTC,2019-11-02 13:23:50 UTC,casual,CC-BY-NC-SA,https://www.inaturalist.org/observations/35001188,https://inaturalist-open-data.s3.amazonaws.com/photos/55160578/medium.jpg?1572253464,,"","",1,0,true,,"Ortakent, Turkey",37.01317,27.328977,,,,,false,,,Dromedary Camel,Camelus dromedarius,Dromedary Camel,Mammalia,81542
35073573,Wed Oct 30 2019 06:51:29 GMT+0400 (GMT+4),2019-10-30,2019-10-30 02:51:29 UTC,Abu Dhabi,2397356,masa7,2019-10-30 02:54:20 UTC,2019-11-11 19:18:15 UTC,casual,,https://www.inaturalist.org/observations/35073573,https://static.inaturalist.org/photos/55284327/medium.jpg?1572404196,,"",,1,0,true,3,"Nadd Al Sheba Road, Dubai, Dubai, AE",25.1645811144,55.3212309105,22,22,,,false,,,Camels,Camelus dromedarius,Dromedary Camel,Mammalia,81542
35073644,Wed Oct 30 2019 06:55:12 GMT+0400 (GMT+4),2019-10-30,2019-10-30 02:55:12 UTC,Abu Dhabi,2397356,masa7,2019-10-30 02:56:40 UTC,2019-10-30 10:19:07 UTC,casual,,https://www.inaturalist.org/observations/35073644,https://static.inaturalist.org/photos/55284334/medium.jpg?1572404203,,"",,1,0,true,3,"Jebel Ali-Lahbab Road, Dubai, Dubai, AE",24.9865698306,55.0967135229,608,608,,,false,,,Dromedary Camel,Camelus dromedarius,Dromedary Camel,Mammalia,81542
35109535,Wed Oct 30 2019 16:03:06 GMT+0400 (GMT+4),2019-10-30,2019-10-30 12:03:06 UTC,Abu Dhabi,2401243,rawanabdulrazik,2019-10-31 01:43:27 UTC,2019-12-03 16:59:42 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/35109535,https://inaturalist-open-data.s3.amazonaws.com/photos/55343992/medium.jpg?1572486215,,"",,1,0,true,3,"Majalis Road, Dubai, Dubai, AE",24.8544943485,55.3610981501,407,407,,,false,,,Dromedary Camel,Camelus dromedarius,Dromedary Camel,Mammalia,81542
35111175,2019-04-17 5:21:00 AM GMT+04:00,2019-04-17,2019-04-17 01:21:00 UTC,Abu Dhabi,2359794,dalia_2003,2019-10-31 02:41:22 UTC,2019-11-03 09:56:12 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/35111175,https://inaturalist-open-data.s3.amazonaws.com/photos/55346765/medium.jpg?1572489686,,"",Was found wandering on the road on the way to Ras Al Khaimah ,2,0,false,2,Ras Al-Khaimah - Ras al Khaimah - United Arab Emirates,25.8385356849,56.0355594009,16829,16829,,,false,gps,gps,Dromedary Camel,Camelus dromedarius,Dromedary Camel,Mammalia,81542
35116222,Thu Oct 31 2019 15:30:45 GMT+0700 (GMT+7),2019-10-31,2019-10-31 08:30:45 UTC,Bangkok,2387992,monicatan,2019-10-31 08:31:12 UTC,2019-10-31 08:31:18 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/35116222,https://inaturalist-open-data.s3.amazonaws.com/photos/55355122/medium.jpg?1572510675,,"",,0,0,false,3,,,,,,,,false,,,,Camelus dromedarius,Dromedary Camel,Mammalia,81542
35154707,1990/12/16 1:00 PM -0500,1990-12-16,1990-12-16 18:00:00 UTC,Eastern Time (US & Canada),740909,chwillbill68,2019-11-01 04:11:07 UTC,2019-11-03 00:29:50 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/35154707,https://static.inaturalist.org/photos/55402029/medium.jpg?1572581264,,"",,3,0,false,,Northern Borders Province Saudi Arabia,28.7384489497,44.4673844768,31250,31250,,,false,,,Dromedary Camel,Camelus dromedarius,Dromedary Camel,Mammalia,81542
35274907,Mon Oct 21 2019 14:34:56 GMT+0400 (GMT+4),2019-10-21,2019-10-21 10:34:56 UTC,Abu Dhabi,2406310,rawnaqayed,2019-11-04 05:44:53 UTC,2019-11-04 05:44:58 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/35274907,https://inaturalist-open-data.s3.amazonaws.com/photos/55606785/medium.jpg?1572846296,,"",,0,0,true,3,"Khuzam, Ras Al Khaimah, Ras al-Khaimah, AE",25.7585018725,55.9486584414,6636,6636,,,false,,,,Camelus dromedarius,Dromedary Camel,Mammalia,81542
35306489,2018/06/28 1:51 AM EDT,2018-06-28,2018-06-28 05:51:00 UTC,Eastern Time (US & Canada),2221630,jyassine,2019-11-04 23:44:25 UTC,2019-11-04 23:44:25 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/35306489,https://inaturalist-open-data.s3.amazonaws.com/photos/55660933/medium.jpeg?1572910926,,"",,0,0,false,,,,,,,,,false,,,Dromedary Camel,Camelus dromedarius,Dromedary Camel,Mammalia,81542
35310619,Fri Nov 01 2019 10:40:44 GMT-0500 (GMT-5),2019-11-01,2019-11-01 14:40:44 UTC,America/New_York,1338593,arlennsalazar,2019-11-05 01:55:36 UTC,2019-11-05 01:56:06 UTC,casual,,https://www.inaturalist.org/observations/35310619,https://static.inaturalist.org/photos/55668176/medium.jpg?1572918946,,"",,0,0,true,3,"Guayaquil, Guayas, EC",-2.00305,-79.9645216667,,,,,false,,,,Camelus dromedarius,Dromedary Camel,Mammalia,81542
35543701,Sun Nov 10 2019 15:29:54 GMT+0100 (GMT+1),2019-11-10,2019-11-10 14:29:54 UTC,Amsterdam,1676001,u08edv,2019-11-10 21:22:51 UTC,2019-11-11 16:34:22 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/35543701,https://inaturalist-open-data.s3.amazonaws.com/photos/56058452/medium.jpg?1573421897,,"",,1,0,true,3,"Marrakech-Tensift-Al Haouz, Essaouira, Marrakesh-Tensift-El Haouz, MA",31.5568708312,-9.721679246,12417,12417,,,false,,,Dromedary Camel,Camelus dromedarius,Dromedary Camel,Mammalia,81542
35551753,Sun Nov 10 2019 19:37:44 GMT-0500 (EST),2019-11-10,2019-11-11 00:37:44 UTC,Eastern Time (US & Canada),2205656,m_butler09,2019-11-11 00:38:01 UTC,2019-11-11 12:30:36 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/35551753,https://inaturalist-open-data.s3.amazonaws.com/photos/56070265/medium.jpg?1573432686,,"",,1,0,true,3,"San Diego Zoo, San Diego, CA, US",32.73859667,-117.15211383,,,,,false,,,Dromedary Camel,Camelus dromedarius,Dromedary Camel,Mammalia,81542
35673595,2005/01/20 8:13 AM HST,2005-01-20,2005-01-20 18:13:00 UTC,Hawaii,2020689,dbourne21,2019-11-14 16:03:15 UTC,2021-01-25 20:46:40 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/35673595,https://inaturalist-open-data.s3.amazonaws.com/photos/56277923/medium.jpeg?1573746150,,"",,2,0,false,,Kenya,-1.4769715,35.0930531,212,212,,,false,,,Dromedary Camel,Camelus dromedarius,Dromedary Camel,Mammalia,81542
35871116,2016-08-19T14:02:55Z,2016-08-19,2016-08-19 14:02:55 UTC,UTC,42472,xpda,2019-11-20 02:14:20 UTC,2019-11-20 02:24:39 UTC,casual,CC0,https://www.inaturalist.org/observations/35871116,https://inaturalist-open-data.s3.amazonaws.com/photos/56620943/medium.jpg?1574216064,,"","",0,0,true,393,"Woods County, US-OK, US",36.7976833333,-98.7453666667,,,,,false,,,Dromedary Camel,Camelus dromedarius,Dromedary Camel,Mammalia,81542
35871121,2009-08-27T15:06:07Z,2009-08-27,2009-08-27 15:06:07 UTC,UTC,42472,xpda,2019-11-20 02:14:31 UTC,2019-11-20 02:24:22 UTC,casual,CC0,https://www.inaturalist.org/observations/35871121,https://inaturalist-open-data.s3.amazonaws.com/photos/56620954/medium.jpg?1574216074,,"","",0,0,true,393,Turkey,38.9597594,34.9249653,829337,829337,,,false,,,Dromedary Camel,Camelus dromedarius,Dromedary Camel,Mammalia,81542
35871129,2007-12-03T23:01:27Z,2007-12-03,2007-12-03 23:01:27 UTC,UTC,42472,xpda,2019-11-20 02:14:40 UTC,2019-11-20 02:25:50 UTC,casual,CC0,https://www.inaturalist.org/observations/35871129,https://inaturalist-open-data.s3.amazonaws.com/photos/56620964/medium.jpg?1574216085,,"","",1,0,true,393,"Northern Territory, Australia",-19.8516101,133.2303375,841520,841520,,,false,,,Dromedary Camel,Camelus dromedarius,Dromedary Camel,Mammalia,81542
35992757,2019-11-24 2:06:10 AM GMT+04:00,2019-11-24,2019-11-23 22:06:10 UTC,Abu Dhabi,2297031,d_212a,2019-11-23 22:06:32 UTC,2019-12-08 02:32:55 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/35992757,https://inaturalist-open-data.s3.amazonaws.com/photos/56833778/medium.jpg?1574546807,,"",,2,0,true,2,Al Aweer,25.1784957722,55.5450021476,8415,8415,,,false,gps,gps,Dromedary Camel,Camelus dromedarius,Dromedary Camel,Mammalia,81542
36036990,2010/06/12 8:23 AM CEST,2010-06-12,2010-06-12 06:23:00 UTC,Rome,463924,stefano_aguzzi,2019-11-24 23:11:45 UTC,2019-11-27 14:36:38 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/36036990,https://inaturalist-open-data.s3.amazonaws.com/photos/56912445/medium.jpeg?1574637050,,"",,3,0,false,,"Arusha, Tanzania",-3.3655992534,36.6288633459,69,69,,,false,,,Dromedario,Camelus dromedarius,Dromedary Camel,Mammalia,81542
36079494,2019-11-21,2019-11-21,,Mountain Time (US & Canada),2283801,imuniz17,2019-11-26 00:32:36 UTC,2019-11-26 00:32:40 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/36079494,https://inaturalist-open-data.s3.amazonaws.com/photos/56986358/medium.jpg?1574728355,,Camelus dromedarius,"Brown color coat around it, with a small hump on its back unlike other camels where they will have two instead of one",0,0,true,,Arizona,,,,,,,false,,,Dromedary Camel,Camelus dromedarius,Dromedary Camel,Mammalia,81542
36082441,Mon Nov 25 2019 19:41:51 GMT-0600 (CST),2019-11-25,2019-11-25 19:41:51 UTC,UTC,2231881,amir65,2019-11-26 02:06:55 UTC,2019-11-26 05:03:35 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/36082441,https://inaturalist-open-data.s3.amazonaws.com/photos/56991383/medium.jpg?1574734021,,"",,0,0,true,3,"Adzopé, Agnéby, CI",6.1405590938,-3.7499963835,2931895,2931895,,,false,,,,Camelus dromedarius,Dromedary Camel,Mammalia,81542
36095858,Thu Oct 17 2019 17:55:07 GMT+0400 (GMT+4),2019-10-17,2019-10-17 13:55:07 UTC,Abu Dhabi,2305440,amalnael,2019-11-26 13:56:42 UTC,2019-11-29 07:39:02 UTC,casual,,https://www.inaturalist.org/observations/36095858,https://static.inaturalist.org/photos/57013787/medium.jpg?1574776607,,"","Arabian camel (Camelus dromedarius), is a large, even-toed ungulate with one hump on its back. The dromedary is the smallest of the three species of camel; adult males stand 1.8–2 m at the shoulder, while females are 1.7–1.9 m tall. Males typically weigh between 400 and 600 kg, and females weigh between 300 and 540 kg.",1,0,true,3,"Dhaid, Sharjah, AE",25.2730974664,55.9020980326,224,224,,,false,,,Dromedary Camel,Camelus dromedarius,Dromedary Camel,Mammalia,81542
36108307,2019-10-01 7:58:32 PM GMT+01:00,2019-10-01,2019-10-01 17:58:32 UTC,Amsterdam,1082970,karimhaddad,2019-11-26 20:32:18 UTC,2021-01-07 07:03:37 UTC,research,,https://www.inaturalist.org/observations/36108307,https://static.inaturalist.org/photos/57035820/medium.jpeg?1574800344,,"","",1,0,false,2,"Wilaya de Tamanrasset, Algérie",24.0352497101,6.2372965813,,,,,false,gps,gps,Dromedary Camel,Camelus dromedarius,Dromedary Camel,Mammalia,81542
