id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
53822989,2020/07/20 2:15 PM CEST,2020-07-20,2020-07-20 08:15:00 -0400,Paris,1646050,podicepscristatus,2020-07-21 05:52:02 -0400,2020-07-21 05:56:57 -0400,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/53822989,https://inaturalist-open-data.s3.amazonaws.com/photos/85617789/medium.jpeg?1595324236,,"",,0,0,false,,"Norderstedt, Deutschland",53.6881477771,10.022144751,8,8,,,false,,,Deutsche Wespe,Vespula germanica,German Yellowjacket,Insecta,126155
53826303,2020-07-21 12:50:15 nachm. MESZ,2020-07-21,2020-07-21 08:50:15 -0400,UTC,2039762,rdiger,2020-07-21 06:53:48 -0400,2020-07-21 06:53:58 -0400,needs_id,,https://www.inaturalist.org/observations/53826303,https://static.inaturalist.org/photos/85624179/medium.jpeg?1595328834,,"",,0,0,false,2,"Solingen, DE-NW, DE",51.17648109,7.10085508,6,6,,,false,,,Deutsche Wespe,Vespula germanica,German Yellowjacket,Insecta,126155
53835221,2020-07-21 3:07:03 PM GMT+02:00,2020-07-21,2020-07-21 09:07:03 -0400,Africa/Johannesburg,3352191,tanja101,2020-07-21 09:09:20 -0400,2020-07-21 09:09:28 -0400,needs_id,,https://www.inaturalist.org/observations/53835221,https://static.inaturalist.org/photos/85638209/medium.jpeg?1595336965,,"",,0,0,false,2,"1933 Zaventem, Belgium",50.8618361,4.5043442,32,32,,,false,,,German Yellowjacket,Vespula germanica,German Yellowjacket,Insecta,126155
53886247,2020-07-21 11:38:00 AM GMT+02:00,2020-07-21,2020-07-21 05:38:00 -0400,Africa/Johannesburg,3324767,mircostemann,2020-07-21 17:38:19 -0400,2020-07-21 17:40:37 -0400,needs_id,,https://www.inaturalist.org/observations/53886247,https://static.inaturalist.org/photos/85718402/medium.jpg?1595367502,,"",,0,0,false,2,"Reudnitz, Leipzig, Deutschland",51.3318008919,12.403897047,66,66,,,false,gps,gps,Deutsche Wespe,Vespula germanica,German Yellowjacket,Insecta,126155
53892705,Tue Jul 21 2020 18:46:44 GMT-0400 (EDT),2020-07-21,2020-07-21 18:46:44 -0400,Eastern Time (US & Canada),2104661,chemistnate,2020-07-21 18:50:06 -0400,2020-10-14 21:46:20 -0400,needs_id,CC0,https://www.inaturalist.org/observations/53892705,https://inaturalist-open-data.s3.amazonaws.com/photos/85728674/medium.jpg?1595371812,,"","Male
",1,0,false,3,"Windermere Ave, Toronto, ON, CA",43.64596167,-79.47904167,4,4,,,false,,,German Yellowjacket,Vespula germanica,German Yellowjacket,Insecta,126155
53921171,2020-07-22 10:56:00 AM GMT+05:00,2020-07-22,2020-07-22 01:56:00 -0400,Ekaterinburg,3181697,nikonova_daria,2020-07-22 01:57:21 -0400,2020-07-22 01:57:30 -0400,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/53921171,https://inaturalist-open-data.s3.amazonaws.com/photos/85776387/medium.jpeg?1595397447,,"",,0,0,false,2,"Иглино, Респ. Башкортостан, Россия, 452410",54.8297649692,56.4250030741,5,5,,,false,gps,gps,Германская оса,Vespula germanica,German Yellowjacket,Insecta,126155
53932604,2020-03-18,2020-03-18,,UTC,2737422,amarsaci,2020-07-22 06:23:50 -0400,2020-07-23 11:52:36 -0400,research,,https://www.inaturalist.org/observations/53932604,https://static.inaturalist.org/photos/85795134/medium.jpg?1595413547,,"",,1,0,false,2,Cité Zeramna,36.8479712307,6.9180889428,349,349,,,false,gps,gps,German Yellowjacket,Vespula germanica,German Yellowjacket,Insecta,126155
53936411,Tue Jul 21 2020 08:58:21 GMT-0400 (EDT),2020-07-21,2020-07-21 08:58:21 -0400,Eastern Time (US & Canada),257324,kha,2020-07-22 07:33:26 -0400,2020-10-14 21:46:10 -0400,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/53936411,https://inaturalist-open-data.s3.amazonaws.com/photos/85800857/medium.jpg?1595417609,,"",,1,0,false,3,"Runnymede Rd, Toronto, ON, CA",43.6506907421,-79.4755206979,663,663,,,false,,,German Yellowjacket,Vespula germanica,German Yellowjacket,Insecta,126155
53954208,Wed Jul 22 2020 10:19:14 GMT-0400 (EDT),2020-07-22,2020-07-22 10:19:14 -0400,Eastern Time (US & Canada),1920107,fireflydrake,2020-07-22 11:06:07 -0400,2021-01-05 23:09:50 -0500,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/53954208,https://inaturalist-open-data.s3.amazonaws.com/photos/85827481/medium.jpg?1595430372,,"",,1,0,false,3,"Falleson Rd, Rochester, NY, US",43.22195,-77.62180333,1414,1414,,,false,,,German Yellowjacket,Vespula germanica,German Yellowjacket,Insecta,126155
53978366,Wed Jul 22 2020 16:32:32 GMT+0200 (GMT+2),2020-07-22,2020-07-22 10:32:32 -0400,Africa/Johannesburg,1517221,mahagon,2020-07-22 14:57:33 -0400,2020-07-22 14:58:22 -0400,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/53978366,https://inaturalist-open-data.s3.amazonaws.com/photos/85866584/medium.jpg?1595444283,,"",,0,0,false,3,"Jiřice, Středočeský, CZ",50.2395808138,14.8613954522,30,30,,,false,,,Vosa,Vespula germanica,German Yellowjacket,Insecta,126155
53981495,Tue Jul 14 2020 13:13:08 GMT-0400 (EDT),2020-07-14,2020-07-14 13:13:08 -0400,Eastern Time (US & Canada),1222186,lstaley,2020-07-22 15:30:10 -0400,2020-10-08 20:56:29 -0400,research,CC-BY-NC,https://www.inaturalist.org/observations/53981495,https://inaturalist-open-data.s3.amazonaws.com/photos/85871856/medium.jpg?1595446395,,"",,1,0,false,3,"Wolfe Island, Frontenac Islands, ON, CA",44.1946682792,-76.4297929667,49,49,,,false,,,German Yellowjacket,Vespula germanica,German Yellowjacket,Insecta,126155
53987633,Wed Jul 22 2020 13:27:56 GMT+0100 (GMT+1),2020-07-22,2020-07-22 07:27:56 -0400,Amsterdam,2706340,hayleynature,2020-07-22 16:32:30 -0400,2020-07-28 19:08:11 -0400,research,CC-BY-NC,https://www.inaturalist.org/observations/53987633,https://inaturalist-open-data.s3.amazonaws.com/photos/85881885/medium.jpg?1595449953,,"",,1,0,false,3,"Great Britain, Northampton, England, GB",52.28102833,-0.841825,6,6,,,false,,,German Yellowjacket,Vespula germanica,German Yellowjacket,Insecta,126155
54007425,Wed Jul 22 2020 20:27:04 GMT-0400 (EDT),2020-07-22,2020-07-22 20:27:04 -0400,Eastern Time (US & Canada),3088701,nokids,2020-07-22 20:30:52 -0400,2020-07-22 20:31:21 -0400,casual,CC-BY-NC,https://www.inaturalist.org/observations/54007425,https://inaturalist-open-data.s3.amazonaws.com/photos/85915636/medium.jpg?1595464277,,"",,0,0,false,3,,,,,,,,false,,,,Vespula germanica,German Yellowjacket,Insecta,126155
54021843,Wed Jul 22 2020 18:36:43 GMT-0700 (PDT),2020-07-22,2020-07-22 21:36:43 -0400,Pacific Time (US & Canada),638184,zoedavis,2020-07-22 23:34:36 -0400,2020-10-15 22:46:04 -0400,research,CC-BY-NC,https://www.inaturalist.org/observations/54021843,https://inaturalist-open-data.s3.amazonaws.com/photos/85940070/medium.jpg?1595475320,,"",,2,0,false,3,"Greater Vancouver, CA-BC, CA",49.2409279742,-123.0243100448,10,26550,obscured,,true,,,German Yellowjacket,Vespula germanica,German Yellowjacket,Insecta,126155
54051558,Thu Jul 23 2020 09:58:12 GMT-0400 (EDT),2020-07-23,2020-07-23 09:58:12 -0400,Eastern Time (US & Canada),151647,miliff,2020-07-23 09:59:00 -0400,2020-12-11 21:45:02 -0500,research,CC-BY-NC,https://www.inaturalist.org/observations/54051558,https://inaturalist-open-data.s3.amazonaws.com/photos/85986563/medium.jpg?1595512756,,"",,2,0,false,3,"Boston Providence Tpke, Norwood, MA, US",42.18339167,-71.18647833,6,6,,,false,,,German Yellowjacket,Vespula germanica,German Yellowjacket,Insecta,126155
54060935,Sun Jul 19 2020 09:35:21 GMT+0100 (GMT+1),2020-07-19,2020-07-19 03:35:21 -0400,Amsterdam,53219,nikbaines,2020-07-23 11:31:01 -0400,2020-07-25 13:22:54 -0400,research,CC-BY-NC,https://www.inaturalist.org/observations/54060935,https://inaturalist-open-data.s3.amazonaws.com/photos/86001230/medium.jpg?1595518494,,"",Seen Collecting wood from this door,1,0,false,3,"Great Britain, Clitheroe, England, GB",53.91365833,-2.33881333,48,48,,,false,,,German Yellowjacket,Vespula germanica,German Yellowjacket,Insecta,126155
54063386,2020-07-23 11:05:24 AM GMT+02:00,2020-07-23,2020-07-23 05:05:24 -0400,Africa/Johannesburg,1900963,sidneyejm,2020-07-23 11:53:44 -0400,2020-07-23 11:54:53 -0400,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/54063386,https://inaturalist-open-data.s3.amazonaws.com/photos/86004625/medium.jpeg?1595519689,,"",,0,0,false,2,"23160 Crozant, France",46.3871639722,1.6212590833,,,,,false,gps,gps,German Yellowjacket,Vespula germanica,German Yellowjacket,Insecta,126155
54072698,2020-07-23 11:21:05 AM CDT,2020-07-23,2020-07-23 07:21:05 -0400,UTC,3337029,apaguaji,2020-07-23 13:24:17 -0400,2020-12-22 00:13:41 -0500,research,CC-BY-NC,https://www.inaturalist.org/observations/54072698,https://inaturalist-open-data.s3.amazonaws.com/photos/86020255/medium.jpeg?1595525060,,"","One big black dot on the face, plus two small smeared dots ... so more likely germanica?",2,1,false,2,"Minnesota, US",45.3029310417,-92.9272910147,22,27190,obscured,,true,gps,gps,German Yellowjacket,Vespula germanica,German Yellowjacket,Insecta,126155
54097107,2020-07-22 5:58:10 PM GMT+03:00,2020-07-22,2020-07-22 10:58:10 -0400,Baghdad,2699975,greenstep1,2020-07-23 17:27:00 -0400,2020-07-24 06:58:48 -0400,research,CC-BY-NC,https://www.inaturalist.org/observations/54097107,https://inaturalist-open-data.s3.amazonaws.com/photos/86059904/medium.jpg?1595539626,,"",,1,0,false,2,"גזר, ישראל",31.8758333333,34.9169444444,,,,,false,gps,gps,צרעה גרמנית,Vespula germanica,German Yellowjacket,Insecta,126155
54117648,2020-07-23 8:39:30 PM CDT,2020-07-23,2020-07-23 16:39:30 -0400,UTC,824054,eric-schmitty,2020-07-23 21:42:40 -0400,2020-12-10 20:11:58 -0500,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/54117648,https://inaturalist-open-data.s3.amazonaws.com/photos/86093576/medium.jpeg?1595554970,,"",,0,0,false,2,"Point Comfort Okauchee, Okauchee Lake, WI, USA",43.11667028,-88.44153591,10,10,,,false,,,Ground Yellowjackets,Vespula germanica,German Yellowjacket,Insecta,126155
54133483,2020/04/11 1:26 PM UTC,2020-04-11,,UTC,1492344,brendandoogan,2020-07-24 02:40:27 -0400,2020-07-25 14:55:11 -0400,research,CC-BY-NC,https://www.inaturalist.org/observations/54133483,https://inaturalist-open-data.s3.amazonaws.com/photos/86119473/medium.jpeg?1595572782,,"",Meat defrosted in sun - wasp feeding on fluid,2,0,false,,"Mount Albert, Auckland, New Zealand",-36.8859780428,174.7094607354,4,4,,,false,,,German Yellowjacket,Vespula germanica,German Yellowjacket,Insecta,126155
54146433,2020/07/24 12:05 PM AEST,2020-07-24,2020-07-23 22:05:00 -0400,Melbourne,222137,reiner,2020-07-24 07:41:17 -0400,2020-07-25 13:50:03 -0400,needs_id,CC-BY,https://www.inaturalist.org/observations/54146433,https://inaturalist-open-data.s3.amazonaws.com/photos/86140529/medium.jpeg?1595590603,,"","",1,0,false,,"Warramate Hills, Gruyere VIC AU",-37.7267152778,145.4986177778,,,,,false,,,German Yellowjacket,Vespula germanica,German Yellowjacket,Insecta,126155
54164320,2020-07-24T13:39:25+02:00,2020-07-24,2020-07-24 07:39:25 -0400,UTC,2796879,ocram1977,2020-07-24 11:14:48 -0400,2020-07-27 10:16:31 -0400,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/54164320,https://inaturalist-open-data.s3.amazonaws.com/photos/86171395/medium.jpeg?1595603693,,"",,1,0,false,333,"Ogliastra, Sardegna, IT",39.8307987304,9.6808739834,27,27,,,false,,,German Yellowjacket,Vespula germanica,German Yellowjacket,Insecta,126155
54180808,Fri Jul 24 2020 13:43:53 GMT-0400 (GMT-4),2020-07-24,2020-07-24 12:43:53 -0400,Atlantic Time (Canada),2032468,patricia443,2020-07-24 13:52:20 -0400,2020-09-28 22:15:00 -0400,needs_id,,https://www.inaturalist.org/observations/54180808,https://static.inaturalist.org/photos/86197847/medium.jpg?1595613162,,"",,1,0,false,3,"Rue Boardman, Delson, QC, CA",45.3813307034,-73.5448137392,10,10,,,false,,,German Yellowjacket,Vespula germanica,German Yellowjacket,Insecta,126155
54191025,Fri Jul 24 2020 17:59:54 GMT+0200 (GMT+2),2020-07-24,2020-07-24 11:59:54 -0400,Africa/Johannesburg,1952440,peter_gabler,2020-07-24 15:31:58 -0400,2020-07-25 05:27:49 -0400,research,CC0,https://www.inaturalist.org/observations/54191025,https://inaturalist-open-data.s3.amazonaws.com/photos/86215035/medium.jpg?1595619121,,"",,1,0,false,3,"Hauptstraße, Langenbernsdorf, Sachsen, DE",50.7499358548,12.3032071514,15,15,,,false,,,Deutsche Wespe,Vespula germanica,German Yellowjacket,Insecta,126155
54233229,2020/07/24 12:50 PM EDT,2020-07-24,2020-07-24 12:50:00 -0400,Eastern Time (US & Canada),3069707,bdagley,2020-07-24 23:59:53 -0400,2021-01-01 22:54:12 -0500,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/54233229,https://inaturalist-open-data.s3.amazonaws.com/photos/86285484/medium.jpg?1595649273,,"",,1,0,false,,"Albany County, NY, USA",42.6938694444,-73.7725222222,5,5,,,false,,,German Yellowjacket,Vespula germanica,German Yellowjacket,Insecta,126155
54239185,2020-07-25T08:03:30+02:00,2020-07-25,2020-07-25 02:03:30 -0400,UTC,3110034,libellula70,2020-07-25 02:06:07 -0400,2020-07-27 10:08:20 -0400,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/54239185,https://inaturalist-open-data.s3.amazonaws.com/photos/86296406/medium.jpeg?1595657174,,"",Credo sia una Germanica,1,0,false,333,Latisana,45.7744783333,13.0233888333,,,,,false,,,German Yellowjacket,Vespula germanica,German Yellowjacket,Insecta,126155
54245565,2020/06/24 5:32 PM CEST,2020-06-24,2020-06-24 11:32:00 -0400,Paris,1409524,mobbini,2020-07-25 04:49:07 -0400,2020-07-27 10:05:30 -0400,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/54245565,https://inaturalist-open-data.s3.amazonaws.com/photos/86306080/medium.jpg?1595665970,,"",in the Botanical Garden Leipzig,1,0,false,,"Mitte, Leipzig, Deutschland",51.3290024878,12.3918605067,3,3,,,false,,,German Yellowjacket,Vespula germanica,German Yellowjacket,Insecta,126155
54257610,,,,UTC,3351391,evatrelfamilek,2020-07-25 08:16:37 -0400,2020-07-25 08:16:47 -0400,casual,CC-BY-NC,https://www.inaturalist.org/observations/54257610,https://inaturalist-open-data.s3.amazonaws.com/photos/86327103/medium.jpeg?1595679403,,"",,0,0,false,2,"Breaston, Derby DE72, UK",52.9016726036,-1.312517859,263,263,,,false,gps,gps,German Yellowjacket,Vespula germanica,German Yellowjacket,Insecta,126155
54258072,Tue Jul 21 2020 20:15:34 GMT+0100 (GMT+1),2020-07-21,2020-07-21 14:15:34 -0400,Amsterdam,3300368,m3cleaudeleau,2020-07-25 08:23:09 -0400,2020-07-25 08:36:39 -0400,research,,https://www.inaturalist.org/observations/54258072,https://static.inaturalist.org/photos/86327897/medium.jpg?1595679811,,"",,1,0,false,3,"Great Britain, Cambridge, England, GB",52.2397437058,0.1075503901,9,9,,,false,,,German Yellowjacket,Vespula germanica,German Yellowjacket,Insecta,126155
54261306,2020/07/25 9:37 AM CEST,2020-07-25,2020-07-25 03:37:00 -0400,Paris,3209540,pitimys,2020-07-25 09:02:12 -0400,2020-07-25 09:02:13 -0400,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/54261306,https://inaturalist-open-data.s3.amazonaws.com/photos/86332726/medium.jpeg?1595681987,,"",,0,0,false,,"6370 Stans, Schweiz",46.9726386652,8.3761977532,121,121,,,false,,,Vespula germanica,Vespula germanica,German Yellowjacket,Insecta,126155
54261755,2020-07-25 2:59:21 PM GMT+02:00,2020-07-25,2020-07-25 08:59:21 -0400,Africa/Johannesburg,394132,helik7,2020-07-25 09:08:21 -0400,2020-08-05 16:42:32 -0400,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/54261755,https://inaturalist-open-data.s3.amazonaws.com/photos/86333953/medium.jpeg?1595682505,,"",,1,0,false,2,"Olomouc, Česko",49.5941680002,17.2145918012,128,128,,,false,gps,gps,German Yellowjacket,Vespula germanica,German Yellowjacket,Insecta,126155
54262388,2020-07-25 3:13:55 PM GMT+02:00,2020-07-25,2020-07-25 09:13:55 -0400,Africa/Johannesburg,419170,cecellina,2020-07-25 09:16:05 -0400,2020-12-04 02:52:29 -0500,needs_id,CC-BY,https://www.inaturalist.org/observations/54262388,https://inaturalist-open-data.s3.amazonaws.com/photos/86335003/medium.jpg?1595682974,,"",,1,0,false,2,"7445 Lintgen, Luxembourg",49.7221436,6.1258575,,,,,false,gps,gps,Guêpe germanique,Vespula germanica,German Yellowjacket,Insecta,126155
54270942,2020/07/24 5:22 PM CST,2020-07-24,2020-07-24 19:22:00 -0400,Saskatchewan,1939,apmckinlay,2020-07-25 10:39:17 -0400,2020-11-06 10:53:02 -0500,research,CC-BY-NC,https://www.inaturalist.org/observations/54270942,https://inaturalist-open-data.s3.amazonaws.com/photos/86347442/medium.jpg?1595687875,,"","",1,0,false,,"University of Saskatchewan - Management Area, Saskatoon, SK S7N, Canada",52.1408036717,-106.6276244417,,,,,false,,,German Yellowjacket,Vespula germanica,German Yellowjacket,Insecta,126155
54277383,Fri Jul 24 2020 13:03:16 GMT+0200 (GMT+2),2020-07-24,2020-07-24 07:03:16 -0400,Africa/Johannesburg,1939597,agnieszkamseschwili,2020-07-25 11:32:14 -0400,2020-08-03 14:42:15 -0400,research,CC-BY-NC,https://www.inaturalist.org/observations/54277383,https://inaturalist-open-data.s3.amazonaws.com/photos/86358033/medium.jpg?1595691141,,"",,1,0,false,3,"Bogenstraße, Berlin, Berlin, DE",52.4231524706,13.7209286699,663569,663569,,,false,,,German Yellowjacket,Vespula germanica,German Yellowjacket,Insecta,126155
54297081,2020/07/22 11:31 AM UTC,2020-07-22,,UTC,1627291,gizzy,2020-07-25 14:02:52 -0400,2020-07-25 16:43:23 -0400,research,CC-BY-NC,https://www.inaturalist.org/observations/54297081,https://inaturalist-open-data.s3.amazonaws.com/photos/86389281/medium.jpeg?1595700078,,"",,2,0,false,,"Great Wakering, Essex, UK",51.5545245032,0.8181931831,15,15,,,false,,,German Yellowjacket,Vespula germanica,German Yellowjacket,Insecta,126155
54297667,2020/07/25 7:43 AM EDT,2020-07-25,2020-07-25 07:43:00 -0400,Eastern Time (US & Canada),1093048,canouquebec,2020-07-25 14:07:37 -0400,2020-09-29 08:26:29 -0400,research,CC-BY-NC,https://www.inaturalist.org/observations/54297667,https://inaturalist-open-data.s3.amazonaws.com/photos/86390472/medium.jpeg?1595700436,,"","",1,0,false,,"Bout-de-l'Île, Montréal, QC, Canada",45.6908789,-73.4912659,1252,1252,,,false,,,Guêpe germanique,Vespula germanica,German Yellowjacket,Insecta,126155
54298382,2020-07-11 8:20:31 PM GMT+02:00,2020-07-11,2020-07-11 14:20:31 -0400,Africa/Johannesburg,1776031,pmagerma,2020-07-25 14:12:35 -0400,2020-07-27 10:03:56 -0400,research,CC-BY-NC,https://www.inaturalist.org/observations/54298382,https://inaturalist-open-data.s3.amazonaws.com/photos/86391605/medium.jpeg?1595700759,,"",,1,0,false,2,"4020 Liège, Belgique",50.6585778481,5.656205155,35,35,,,false,gps,gps,German Yellowjacket,Vespula germanica,German Yellowjacket,Insecta,126155
54298994,2020-07-25 10:11:49 PM GMT+05:00,2020-07-25,2020-07-25 13:11:49 -0400,Ekaterinburg,3202983,ilyuza37487,2020-07-25 14:17:07 -0400,2020-07-25 14:17:19 -0400,needs_id,,https://www.inaturalist.org/observations/54298994,https://static.inaturalist.org/photos/86392710/medium.jpeg?1595701036,,"",,0,0,false,2,"Респ. Башкортостан, Россия, 453338",52.9529449722,56.4985849722,,,,,false,gps,gps,Германская оса,Vespula germanica,German Yellowjacket,Insecta,126155
54318625,2020-07-25 3:49:18 PM GMT+02:00,2020-07-25,2020-07-25 09:49:18 -0400,Africa/Johannesburg,2138373,maarten40,2020-07-25 16:53:34 -0400,2020-07-27 10:02:31 -0400,research,,https://www.inaturalist.org/observations/54318625,https://static.inaturalist.org/photos/86641240/medium.jpeg?1595798997,,"",,1,0,false,2,Fuchs-Rondell - Aussichtspunkt,49.4175093386,8.700693436,349,349,,,false,gps,gps,German Yellowjacket,Vespula germanica,German Yellowjacket,Insecta,126155
54332055,2020-07-26T01:02:30+02:00,2020-07-25,2020-07-25 19:02:30 -0400,UTC,3182174,mrbrisingon,2020-07-25 19:02:51 -0400,2020-07-27 10:02:18 -0400,research,CC-BY-NC,https://www.inaturalist.org/observations/54332055,https://inaturalist-open-data.s3.amazonaws.com/photos/86446883/medium.jpeg?1595718175,,"",,1,0,false,333,Clermont-Ferrand,45.8,3.07,,,,,false,,,German Yellowjacket,Vespula germanica,German Yellowjacket,Insecta,126155
54340232,2020/07/25 10:02 AM EDT,2020-07-25,2020-07-25 10:02:00 -0400,Eastern Time (US & Canada),20400,matthew_wills,2020-07-25 20:30:48 -0400,2020-07-26 22:02:39 -0400,research,CC-BY-NC,https://www.inaturalist.org/observations/54340232,https://inaturalist-open-data.s3.amazonaws.com/photos/86458960/medium.jpeg?1595722857,,"","",1,0,false,,"Greenwood Heights, Brooklyn, NY, USA",40.6503401617,-73.9976562868,1,1,,,false,,,German Yellowjacket,Vespula germanica,German Yellowjacket,Insecta,126155
